Query	Taxid	Tax name	Authority	Rank	Basionym	Basionym authority	Curator common name	Has type material	Group name	Domain/Realm name	Domain/Realm taxid	Kingdom name	Kingdom taxid	Phylum name	Phylum taxid	Class name	Class taxid	Order name	Order taxid	Family name	Family taxid	Genus name	Genus taxid	Species name	Species taxid	Scientific name is formal
2030797	2030797	Glaesserella sp. 15-184		SPECIES				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Glaesserella	2094023	Glaesserella sp. 15-184	2030797	FALSE
2039724	2039724	Thiomicrorhabdus sp.		SPECIES				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Piscirickettsiaceae	135616	Thiomicrorhabdus	2039723	Thiomicrorhabdus sp.	2039724	FALSE
2048898	2048898	Microbacterium sp. Y-01		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Microbacteriaceae	85023	Microbacterium	33882	Microbacterium sp. Y-01	2048898	FALSE
2049881	2049881	Streptomyces dengpaensis	Yamei et al. 2018	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces dengpaensis	2049881	TRUE
2059884	2059884	Streptomyces sp. CMB-StM0423		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. CMB-StM0423	2059884	FALSE
2072505	2072505	Streptomyces sp. Go-475		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. Go-475	2072505	FALSE
2083284	2083284	Streptomyces sp. CB09001		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. CB09001	2083284	FALSE
2094021	2094021	Streptomyces sp. WAC00288		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. WAC00288	2094021	FALSE
2103230	2103230	Microbacterium sp. str. 'China'		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Microbacteriaceae	85023	Microbacterium	33882	Microbacterium sp. str. 'China'	2103230	FALSE
2109593	2109593	Streptomyces sp. SGAir0924		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. SGAir0924	2109593	FALSE
2136173	2136173	Streptomyces sp. So13.3		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. So13.3	2136173	FALSE
2136401	2136401	Streptomyces sp. YIM 121038		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. YIM 121038	2136401	FALSE
2153485	2153485	Streptomyces sp. endophyte_N2		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. endophyte_N2	2153485	FALSE
2162713	2162713	Flavobacterium magnum	Baek et al. 2018	SPECIES				yes	CFB group bacteria	Bacteria	2	Pseudomonadati	3379134	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Flavobacterium	237	Flavobacterium magnum	2162713	TRUE
2172098	2172098	Flavobacterium pallidum	Baek et al. 2018	SPECIES				yes	CFB group bacteria	Bacteria	2	Pseudomonadati	3379134	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Flavobacterium	237	Flavobacterium pallidum	2172098	TRUE
2175864	2175864	Streptomyces sp. NHF165		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NHF165	2175864	FALSE
2184053	2184053	Streptomyces cadmiisoli	Li et al. 2019	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces cadmiisoli	2184053	TRUE
2202000	2202000	Streptomyces sp. NEAU-S7GS2		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. NEAU-S7GS2	2202000	FALSE
2203205	2203205	Streptomyces sp. WAC 01529		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. WAC 01529	2203205	FALSE
2203210	2203210	Streptomyces sp. WAC 06738		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. WAC 06738	2203210	FALSE
2267891	2267891	Campylobacter novaezeelandiae	Bloomfield et al. 2020	SPECIES				yes	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter novaezeelandiae	2267891	TRUE
2282738	2282738	Streptomyces paludis	Zhao et al. 2020	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces paludis	2282738	TRUE
2293571	2293571	Streptomyces inhibens	Jin et al. 2019	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces inhibens	2293571	TRUE
2293838	2293838	Thermaerobacter sp. PB12/4term		SPECIES				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Eubacteriales	186802	Clostridiales Family XVII. Incertae Sedis	539000	Thermaerobacter	73918	Thermaerobacter sp. PB12/4term	2293838	FALSE
2305221	2305221	Streptomyces sp. KPB2		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. KPB2	2305221	FALSE
2306165	2306165	Streptomyces sp. CC0208		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. CC0208	2306165	FALSE
2420135	2420135	Streptomyces sp. S501		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. S501	2420135	FALSE
2420308	2420308	Streptococcus sp. FDAARGOS_520		SPECIES				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus sp. FDAARGOS_520	2420308	FALSE
2420309	2420309	Streptococcus sp. FDAARGOS_521		SPECIES				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus sp. FDAARGOS_521	2420309	FALSE
2420310	2420310	Streptococcus sp. FDAARGOS_522		SPECIES				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Streptococcaceae	1300	Streptococcus	1301	Streptococcus sp. FDAARGOS_522	2420310	FALSE
2488639	2488639	Pectobacterium versatile	Portier et al. 2019	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Pectobacteriaceae	1903410	Pectobacterium	122277	Pectobacterium versatile	2488639	TRUE
2496836	2496836	Streptomyces cyaneochromogenes	Tang et al. 2019	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces cyaneochromogenes	2496836	TRUE
2500533	2500533	Pseudorhodobacter turbinis	Jeong et al. 2021	SPECIES				yes	a-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Paracoccaceae	31989	Pseudorhodobacter	238783	Pseudorhodobacter turbinis	2500533	TRUE
2509458	2509458	Microbacterium protaetiae	Heo et al. 2020	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Microbacteriaceae	85023	Microbacterium	33882	Microbacterium protaetiae	2509458	TRUE
2528593	2528593	Zhaonella formicivorans	Lv et al. 2020	SPECIES				yes	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Clostridia	186801	Neomoorellales	3039167	Zhaonellaceae	2748673	Zhaonella	2748674	Zhaonella formicivorans	2528593	TRUE
2529032	2529032	Oceanihabitans sp. IOP_32		SPECIES				no	CFB group bacteria	Bacteria	2	Pseudomonadati	3379134	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Oceanihabitans	2045416	Oceanihabitans sp. IOP_32	2529032	FALSE
2529386	2529386	Bacillus sp. SYJ		SPECIES				no	firmicutes	Bacteria	2	Bacillati	1783272	Bacillota	1239	Bacilli	91061	Bacillales	1385	Bacillaceae	186817	Bacillus	1386	Bacillus sp. SYJ	2529386	FALSE
2547598	2547598	Marinobacter sp. JH2		SPECIES				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter sp. JH2	2547598	FALSE
2548456	2548456	Streptomyces aquilus	Li et al. 2020	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces aquilus	2548456	TRUE
2562449	2562449	Citrobacter tructae	Jung et al. 2021	SPECIES				yes	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Citrobacter	544	Citrobacter tructae	2562449	FALSE
2563602	2563602	Streptomyces sp. SS52		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. SS52	2563602	FALSE
2565558	2565558	Hydrogenophaga sp. PAMC20947		SPECIES				no	b-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Betaproteobacteria	28216	Burkholderiales	80840	Comamonadaceae	80864	Hydrogenophaga	47420	Hydrogenophaga sp. PAMC20947	2565558	FALSE
2572065	2572065	Campylobacter sp. CFSAN093226		SPECIES				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter sp. CFSAN093226	2572065	FALSE
2572074	2572074	Campylobacter sp. CFSAN093224		SPECIES				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter sp. CFSAN093224	2572074	FALSE
2572083	2572083	Campylobacter sp. CFSAN093259		SPECIES				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter sp. CFSAN093259	2572083	FALSE
2572084	2572084	Campylobacter sp. CFSAN093238		SPECIES				no	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Campylobacteraceae	72294	Campylobacter	194	Campylobacter sp. CFSAN093238	2572084	FALSE
2577118	2577118	Salmonella bongori serovar 48:z81:-		NO_RANK				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Enterobacteriaceae	543	Salmonella	590	Salmonella bongori	54736	FALSE
2590551	2590551	Sulfurimonas marina	Wang et al. 2022	SPECIES				yes	e-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Campylobacterota	29547	Epsilonproteobacteria	3031852	Campylobacterales	213849	Sulfurimonadaceae	2771471	Sulfurimonas	202746	Sulfurimonas marina	2590551	TRUE
2594453	2594453	Streptomyces sp. RLB1-8		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. RLB1-8	2594453	FALSE
2594454	2594454	Streptomyces sp. RLB1-9		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. RLB1-9	2594454	FALSE
2594455	2594455	Streptomyces sp. RLB3-17		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. RLB3-17	2594455	FALSE
2594460	2594460	Streptomyces sp. S1A1-8		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. S1A1-8	2594460	FALSE
2594461	2594461	Streptomyces sp. S1D4-14		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. S1D4-14	2594461	FALSE
2601122	2601122	Acinetobacter sp. YH12138		SPECIES				no	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Moraxellales	2887326	Moraxellaceae	468	Acinetobacter	469	Acinetobacter sp. YH12138	2601122	FALSE
2603245	2603245	Providencia sp. 1701091		SPECIES				no	enterobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Enterobacterales	91347	Morganellaceae	1903414	Providencia	586	Providencia sp. 1701091	2603245	FALSE
2605730	2605730	Streptomyces sp. BSE6.1		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. BSE6.1	2605730	FALSE
2606451	2606451	Microbacterium sp. 1S1		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Microbacteriaceae	85023	Microbacterium	33882	Microbacterium sp. 1S1	2606451	FALSE
2653200	2653200	Streptomyces phaeolivaceus	Mo et al. 2020	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces phaeolivaceus	2653200	TRUE
2654280	2654280	Paracoccus sp. SMMA_5_TC		SPECIES				no	a-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Paracoccaceae	31989	Paracoccus	265	Paracoccus sp. SMMA_5_TC	2654280	FALSE
2654281	2654281	Paracoccus sp. SMMA_5		SPECIES				no	a-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Paracoccaceae	31989	Paracoccus	265	Paracoccus sp. SMMA_5	2654281	FALSE
2662065	2662065	Streptomyces sp. SYP-A7193		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. SYP-A7193	2662065	FALSE
2662397	2662397	Streptomyces fagopyri	Guo et al. 2020	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces fagopyri	2662397	TRUE
2666100	2666100	Neisseria brasiliensis		SPECIES				no	b-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Betaproteobacteria	28216	Neisseriales	206351	Neisseriaceae	481	Neisseria	482	Neisseria brasiliensis	2666100	TRUE
2675054	2675054	Thiosulfatimonas sediminis	Mochizuki et al. 2022	SPECIES				yes	g-proteobacteria	Bacteria	2	Pseudomonadati	3379134	Pseudomonadota	1224	Gammaproteobacteria	1236	Thiotrichales	72273	Piscirickettsiaceae	135616	Thiosulfatimonas	2781121	Thiosulfatimonas sediminis	2675054	TRUE
2676871	2676871	Streptomyces sp. Tu 2975		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. Tu 2975	2676871	FALSE
2684468	2684468	Streptomyces sp. QHH-9511		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. QHH-9511	2684468	FALSE
2684469	2684469	Streptomyces sp. SCUT-3		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. SCUT-3	2684469	FALSE
2686304	2686304	Streptomyces broussonetiae	Mo et al. 2020	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces broussonetiae	2686304	TRUE
2686362	2686362	Cellulophaga sp. L1A9		SPECIES				no	CFB group bacteria	Bacteria	2	Pseudomonadati	3379134	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Cellulophaga	104264	Cellulophaga sp. L1A9	2686362	FALSE
2686365	2686365	Algibacter sp. L1A34		SPECIES				no	CFB group bacteria	Bacteria	2	Pseudomonadati	3379134	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Algibacter	261827	Algibacter sp. L1A34	2686365	FALSE
2692233	2692233	Streptomyces sp. HF10		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. HF10	2692233	FALSE
2692234	2692234	Streptomyces sp. GS7		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. GS7	2692234	FALSE
2692235	2692235	Streptomyces sp. GF20		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. GF20	2692235	FALSE
2695266	2695266	Streptomyces sp. HM190		SPECIES				no	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Kitasatosporales	85011	Streptomycetaceae	2062	Streptomyces	1883	Streptomyces sp. HM190	2695266	FALSE
2697563	2697563	Brevibacterium atlanticum	Pei et al. 2022	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Brevibacteriaceae	85019	Brevibacterium	1696	Brevibacterium atlanticum	2697563	TRUE
2697565	2697565	Brevibacterium limosum	Pei et al. 2022	SPECIES				yes	high G+C Gram-positive bacteria	Bacteria	2	Bacillati	1783272	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Brevibacteriaceae	85019	Brevibacterium	1696	Brevibacterium limosum	2697565	TRUE
2698672	2698672	Flagellimonas oceani	(Dong et al. 2020) Molinari Novoa et al. 2024	SPECIES	Muricauda oceani	Dong et al. 2020		yes	CFB group bacteria	Bacteria	2	Pseudomonadati	3379134	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Flagellimonas	444459	Flagellimonas oceani	2698672	TRUE
