target_ID	accession_1	tlen	query_ID	accession_2	qlen	e_value_seq	score_seq	bias_seq	#	of	c_value	i_value	score_dom	bias_dom	hmm_from	hmm_to	ali_from	ali_to	env_from	env_to	acc	description	View_neuO_ncbi_40_complete$target_ID
GCF_014169775.1_protein.faa_WP_000867994.1	-	269	neuO_final_mafft	-	319	3.5e-19	67.1	6.2	1	2	0.014	4.3	4.4	0.9	108	158	64	114	28	122	0.67	-	GCF_014169775.1_protein.faa_WP_000867994.1
GCF_000026745.1_protein.faa_WP_011922479.1	-	185	neuO_final_mafft	-	319	2.3e-26	89.5	0	1	1	6.9e-29	2.7e-26	89.2	0	103	225	61	181	30	183	0.92	-	GCF_000026745.1_protein.faa_WP_011922479.1
GCF_000026745.1_protein.faa_WP_012775703.1	-	232	neuO_final_mafft	-	319	8.1e-20	67.9	22.3	1	4	0.71	280	-2.8	0	51	68	14	31	4	34	0.71	-	GCF_000026745.1_protein.faa_WP_012775703.1
GCF_036226405.1_protein.faa_WP_123461459.1	-	192	neuO_final_mafft	-	319	5.2e-33	113.2	0.1	1	1	6.6e-36	6.3e-33	113	0.1	105	225	73	191	65	192	0.95	-	GCF_036226405.1_protein.faa_WP_123461459.1
GCF_036226405.1_protein.faa_WP_266412663.1	-	245	neuO_final_mafft	-	319	5.6e-21	73.7	0.1	1	2	0.17	160	-0.1	0	173	189	68	84	62	87	0.6	-	GCF_036226405.1_protein.faa_WP_266412663.1
GCF_036226405.1_protein.faa_WP_123463046.1	-	213	neuO_final_mafft	-	319	1.6e-16	59.1	0.4	1	1	2.4e-19	2.3e-16	58.5	0.4	172	225	115	168	111	195	0.93	-	GCF_036226405.1_protein.faa_WP_123463046.1
GCF_036226405.1_protein.faa_WP_164494596.1	-	180	neuO_final_mafft	-	319	3.5e-16	57.9	0	1	1	4.7e-19	4.5e-16	57.6	0	107	220	64	174	57	179	0.91	-	GCF_036226405.1_protein.faa_WP_164494596.1
GCF_036013625.1_protein.faa_WP_327661550.1	-	193	neuO_final_mafft	-	319	1.8e-29	101.9	0	1	1	2.1e-32	2.2e-29	101.6	0	106	224	75	191	65	193	0.93	-	GCF_036013625.1_protein.faa_WP_327661550.1
GCF_036013625.1_protein.faa_WP_327669405.1	-	244	neuO_final_mafft	-	319	1.5e-21	75.9	0.1	1	1	2.5e-24	2.5e-21	75.1	0.1	111	232	87	205	61	210	0.89	-	GCF_036013625.1_protein.faa_WP_327669405.1
GCF_036013625.1_protein.faa_WP_327674169.1	-	182	neuO_final_mafft	-	319	1.5e-17	62.7	0	1	1	1.9e-20	2e-17	62.3	0	108	218	65	172	56	175	0.87	-	GCF_036013625.1_protein.faa_WP_327674169.1
GCF_036013625.1_protein.faa_WP_327675337.1	-	201	neuO_final_mafft	-	319	1.9e-15	55.8	0.6	1	2	1.8	1900	-3.3	0	134	149	48	63	39	71	0.65	-	GCF_036013625.1_protein.faa_WP_327675337.1
GCF_026074175.1_protein.faa_WP_024186800.1	-	203	neuO_final_mafft	-	319	1.4e-34	117.8	0.8	1	1	5e-37	1.8e-34	117.4	0.8	103	237	64	194	51	202	0.88	-	GCF_026074175.1_protein.faa_WP_024186800.1
GCF_026074175.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1.1e-31	108.2	0.5	1	1	4e-34	1.4e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_026074175.1_protein.faa_WP_000102539.1
GCF_026074175.1_protein.faa_WP_001153594.1	-	182	neuO_final_mafft	-	319	1.4e-19	68.5	3.1	1	1	7e-22	2.4e-19	67.7	3.1	95	227	53	179	46	181	0.91	-	GCF_026074175.1_protein.faa_WP_001153594.1
GCF_000234745.1_protein.faa_WP_005754552.1	-	203	neuO_final_mafft	-	319	4.8e-34	114.8	0.1	1	1	1.9e-36	5.7e-34	114.5	0.1	99	224	60	183	43	198	0.9	-	GCF_000234745.1_protein.faa_WP_005754552.1
GCF_000234745.1_protein.faa_WP_015702729.1	-	207	neuO_final_mafft	-	319	3e-25	85.9	3.6	1	2	0.0037	1.1	5.2	0	134	157	60	84	42	91	0.77	-	GCF_000234745.1_protein.faa_WP_015702729.1
GCF_036108815.1_protein.faa_WP_328624572.1	-	198	neuO_final_mafft	-	319	8.2e-28	96.2	0	1	1	6.8e-31	1.1e-27	95.8	0	99	225	60	183	54	185	0.9	-	GCF_036108815.1_protein.faa_WP_328624572.1
GCF_036108815.1_protein.faa_WP_328628720.1	-	246	neuO_final_mafft	-	319	4.7e-20	70.7	0.1	1	1	5.6e-23	9e-20	69.8	0.1	110	225	93	208	72	213	0.92	-	GCF_036108815.1_protein.faa_WP_328628720.1
GCF_002215135.1_protein.faa_WP_373365104.1	-	197	neuO_final_mafft	-	319	3.2e-31	106.5	0.1	1	1	1.2e-33	4.2e-31	106.1	0.1	95	224	49	175	34	187	0.92	-	GCF_002215135.1_protein.faa_WP_373365104.1
GCF_002215135.1_protein.faa_WP_039448646.1	-	206	neuO_final_mafft	-	319	1.1e-30	104.8	0.2	1	1	4.2e-33	1.5e-30	104.3	0.2	106	225	83	201	70	204	0.89	-	GCF_002215135.1_protein.faa_WP_039448646.1
GCF_002215135.1_protein.faa_WP_011082492.1	-	182	neuO_final_mafft	-	319	3.9e-28	96.4	0.1	1	1	1.3e-30	4.5e-28	96.2	0.1	90	225	56	179	15	181	0.86	-	GCF_002215135.1_protein.faa_WP_011082492.1
GCF_002215135.1_protein.faa_WP_080540336.1	-	183	neuO_final_mafft	-	319	4.9e-26	89.5	1.6	1	1	1.8e-28	6.4e-26	89.1	1.6	112	225	60	179	47	181	0.88	-	GCF_002215135.1_protein.faa_WP_080540336.1
GCF_002215135.1_protein.faa_WP_038940801.1	-	256	neuO_final_mafft	-	319	7.4e-24	82.3	3.3	1	2	0.087	31	1.4	0	129	150	106	127	87	131	0.79	-	GCF_002215135.1_protein.faa_WP_038940801.1
GCF_024362845.1_protein.faa_WP_152469967.1	-	186	neuO_final_mafft	-	319	4.1e-30	102.7	0.4	1	1	1.5e-32	5.7e-30	102.3	0.4	106	225	64	182	53	183	0.9	-	GCF_024362845.1_protein.faa_WP_152469967.1
GCF_024362845.1_protein.faa_WP_255232216.1	-	188	neuO_final_mafft	-	319	8.9e-26	88.5	0.3	1	1	3e-28	1.2e-25	88.1	0.3	99	225	58	180	48	186	0.93	-	GCF_024362845.1_protein.faa_WP_255232216.1
GCF_024362845.1_protein.faa_WP_255230782.1	-	257	neuO_final_mafft	-	319	1.6e-20	71.3	2.3	1	1	1.1e-22	4.1e-20	69.9	2.4	113	223	123	236	89	239	0.78	-	GCF_024362845.1_protein.faa_WP_255230782.1
GCF_016906265.1_protein.faa_WP_030112246.1	-	184	neuO_final_mafft	-	319	2.9e-25	87.6	0	1	1	3.3e-28	3.9e-25	87.3	0	106	224	59	175	49	179	0.91	-	GCF_016906265.1_protein.faa_WP_030112246.1
GCF_016906265.1_protein.faa_WP_030118929.1	-	249	neuO_final_mafft	-	319	1.4e-21	75.6	0.1	1	1	2.2e-24	2.6e-21	74.7	0.1	108	229	91	209	72	216	0.91	-	GCF_016906265.1_protein.faa_WP_030118929.1
GCF_016906265.1_protein.faa_WP_030116620.1	-	222	neuO_final_mafft	-	319	1.7e-16	58.8	0.3	1	1	2.5e-19	2.9e-16	58.1	0.3	171	225	119	173	114	179	0.95	-	GCF_016906265.1_protein.faa_WP_030116620.1
GCF_014216335.1_protein.faa_WP_100455737.1	-	186	neuO_final_mafft	-	319	1.1e-27	95.3	0	1	1	2.1000000000000002e-30	1.5e-27	94.9	0	105	225	58	176	47	178	0.94	-	GCF_014216335.1_protein.faa_WP_100455737.1
GCF_014216335.1_protein.faa_WP_185392809.1	-	250	neuO_final_mafft	-	319	3.1e-26	90.5	0.8	1	2	0.77	540	-2.3	0	136	152	70	86	63	89	0.79	-	GCF_014216335.1_protein.faa_WP_185392809.1
GCF_014216335.1_protein.faa_WP_100456123.1	-	221	neuO_final_mafft	-	319	2.7e-18	64.5	0	1	2	0.11	75	0.5	0	132	150	61	79	49	88	0.79	-	GCF_014216335.1_protein.faa_WP_100456123.1
GCF_014216335.1_protein.faa_WP_115067754.1	-	183	neuO_final_mafft	-	319	2.4e-16	58	0	1	1	4.3e-19	3e-16	57.7	0	123	220	79	174	63	181	0.85	-	GCF_014216335.1_protein.faa_WP_115067754.1
GCF_014216335.1_protein.faa_WP_100457463.1	-	180	neuO_final_mafft	-	319	1e-14	52.7	0	1	1	1.8e-17	1.3e-14	52.3	0	106	217	63	171	48	179	0.89	-	GCF_014216335.1_protein.faa_WP_100457463.1
GCF_030544505.1_protein.faa_WP_014154813.1	-	191	neuO_final_mafft	-	319	1.5e-30	104.8	0.1	1	1	3e-33	2e-30	104.4	0.1	106	224	73	189	63	190	0.94	-	GCF_030544505.1_protein.faa_WP_014154813.1
GCF_030544505.1_protein.faa_WP_030638373.1	-	249	neuO_final_mafft	-	319	3.3e-20	70.8	0.3	1	2	0.2	130	-0.2	0	173	189	68	84	62	87	0.6	-	GCF_030544505.1_protein.faa_WP_030638373.1
GCF_030544505.1_protein.faa_WP_014157884.1	-	214	neuO_final_mafft	-	319	3.5e-16	57.6	0.2	1	2	3.1	2100	-4.1	0	134	149	61	76	54	80	0.73	-	GCF_030544505.1_protein.faa_WP_014157884.1
GCF_031767605.1_protein.faa_WP_014735833.1	-	185	neuO_final_mafft	-	319	3.9e-28	95.2	0	1	1	1.4e-30	5.2e-28	94.8	0	103	225	61	181	49	183	0.93	-	GCF_031767605.1_protein.faa_WP_014735833.1
GCF_031767605.1_protein.faa_WP_012028552.1	-	232	neuO_final_mafft	-	319	1.4e-19	67.1	5.6	1	4	0.85	320	-3.1	0	51	67	14	30	4	31	0.69	-	GCF_031767605.1_protein.faa_WP_012028552.1
GCF_019378935.1_protein.faa_WP_219614468.1	-	175	neuO_final_mafft	-	319	4.9e-28	96.9	0.6	1	1	6.6e-31	6.2e-28	96.5	0.6	108	225	59	173	50	174	0.91	-	GCF_019378935.1_protein.faa_WP_219614468.1
GCF_019378935.1_protein.faa_WP_219612050.1	-	194	neuO_final_mafft	-	319	1.2e-27	95.6	0	1	1	1.7e-30	1.6e-27	95.2	0	108	225	73	188	63	190	0.94	-	GCF_019378935.1_protein.faa_WP_219612050.1
GCF_019378935.1_protein.faa_WP_219608824.1	-	249	neuO_final_mafft	-	319	7.9e-21	73.2	0	1	1	1.7e-23	1.6e-20	72.1	0	110	225	93	208	73	215	0.91	-	GCF_019378935.1_protein.faa_WP_219608824.1
GCF_019378935.1_protein.faa_WP_097962869.1	-	221	neuO_final_mafft	-	319	3.2e-17	61.3	0.9	1	1	5.1e-20	4.8e-17	60.8	0.9	171	225	119	173	114	180	0.95	-	GCF_019378935.1_protein.faa_WP_097962869.1
GCF_013085905.2_protein.faa_WP_024186800.1	-	203	neuO_final_mafft	-	319	1.4e-34	117.8	0.8	1	1	5.4e-37	1.8e-34	117.4	0.8	103	237	64	194	51	202	0.88	-	GCF_013085905.2_protein.faa_WP_024186800.1
GCF_013085905.2_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1.1e-31	108.2	0.5	1	1	4.3e-34	1.4e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_013085905.2_protein.faa_WP_000102539.1
GCF_013085905.2_protein.faa_WP_001153594.1	-	182	neuO_final_mafft	-	319	1.4e-19	68.5	3.1	1	1	7.4e-22	2.4e-19	67.7	3.1	95	227	53	179	46	181	0.91	-	GCF_013085905.2_protein.faa_WP_001153594.1
GCF_023716705.1_protein.faa_WP_252035742.1	-	184	neuO_final_mafft	-	319	1.2e-44	150.7	13.7	1	1	5e-47	1.7e-44	150.2	13.7	57	232	6	181	2	183	0.91	-	GCF_023716705.1_protein.faa_WP_252035742.1
GCF_023716705.1_protein.faa_WP_252037298.1	-	185	neuO_final_mafft	-	319	2e-30	103.9	0.2	1	1	7.9e-33	2.7e-30	103.5	0.2	106	224	64	181	53	183	0.9	-	GCF_023716705.1_protein.faa_WP_252037298.1
GCF_023716705.1_protein.faa_WP_252035735.1	-	226	neuO_final_mafft	-	319	6.1e-28	95.8	4.3	1	1	1.9e-29	6.3e-27	92.5	4.3	69	223	49	216	36	219	0.82	-	GCF_023716705.1_protein.faa_WP_252035735.1
GCF_023716705.1_protein.faa_WP_252037366.1	-	186	neuO_final_mafft	-	319	1.6e-24	84.6	0.1	1	1	5.8e-27	2e-24	84.3	0.1	95	225	53	180	37	183	0.9	-	GCF_023716705.1_protein.faa_WP_252037366.1
GCF_023716705.1_protein.faa_WP_006962366.1	-	241	neuO_final_mafft	-	319	1.7e-24	84.5	0.9	1	2	0.069	24	1.9	0	111	147	71	107	53	113	0.76	-	GCF_023716705.1_protein.faa_WP_006962366.1
GCF_023716705.1_protein.faa_WP_252036797.1	-	212	neuO_final_mafft	-	319	8.7e-19	65.7	0.9	1	2	1.4	480	-2.4	0.1	135	151	63	79	56	83	0.56	-	GCF_023716705.1_protein.faa_WP_252036797.1
GCF_001879605.1_protein.faa_WP_003356656.1	-	184	neuO_final_mafft	-	319	6.3e-33	111.9	1.4	1	1	1.5e-35	7e-33	111.8	1.4	96	225	56	182	27	184	0.93	-	GCF_001879605.1_protein.faa_WP_003356656.1
GCF_001879605.1_protein.faa_WP_043032052.1	-	204	neuO_final_mafft	-	319	5.5e-32	108.8	1.5	1	1	1.6e-34	7.1e-32	108.4	1.5	102	226	61	183	46	201	0.9	-	GCF_001879605.1_protein.faa_WP_043032052.1
GCF_001879605.1_protein.faa_WP_003356188.1	-	216	neuO_final_mafft	-	319	2.1e-23	80.6	2.5	1	1	9e-26	4.1000000000000003e-23	79.6	2.5	135	226	70	170	66	198	0.85	-	GCF_001879605.1_protein.faa_WP_003356188.1
GCF_001879605.1_protein.faa_WP_003357378.1	-	236	neuO_final_mafft	-	319	1.7e-21	74.3	16	1	4	0.036	17	2.1	2.9	46	126	33	116	9	119	0.56	-	GCF_001879605.1_protein.faa_WP_003357378.1
GCF_031432935.1_protein.faa_WP_005717370.1	-	203	neuO_final_mafft	-	319	4.8e-34	114.8	0.1	1	1	1.9e-36	5.8e-34	114.5	0.1	99	224	60	183	43	198	0.9	-	GCF_031432935.1_protein.faa_WP_005717370.1
GCF_031432935.1_protein.faa_WP_005751885.1	-	207	neuO_final_mafft	-	319	4.4e-25	85.3	3.6	1	2	0.0038	1.1	5.1	0	134	156	60	83	42	91	0.77	-	GCF_031432935.1_protein.faa_WP_005751885.1
GCF_000177195.2_protein.faa_WP_014044679.1	-	192	neuO_final_mafft	-	319	9.3e-32	108.9	0	1	1	1.1e-34	1.2e-31	108.5	0	107	225	75	191	68	192	0.95	-	GCF_000177195.2_protein.faa_WP_014044679.1
GCF_000177195.2_protein.faa_WP_019992835.1	-	267	neuO_final_mafft	-	319	2.9e-21	74.4	0.4	1	2	0.2	210	-0.8	0	173	190	68	85	62	89	0.66	-	GCF_000177195.2_protein.faa_WP_019992835.1
GCF_000177195.2_protein.faa_WP_014045942.1	-	217	neuO_final_mafft	-	319	4.5e-16	57.3	0.3	1	2	0.48	510	-2	0	134	150	61	77	50	84	0.77	-	GCF_000177195.2_protein.faa_WP_014045942.1
GCF_016904175.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.1e-34	117	0.5	1	1	8.5e-37	2.7e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_016904175.1_protein.faa_WP_001350624.1
GCF_016904175.1_protein.faa_WP_000102539.1	-	183	neuO_final_mafft	-	319	1e-31	108.2	0.5	1	1	4e-34	1.3e-31	107.9	0.5	104	225	63	182	55	183	0.93	-	GCF_016904175.1_protein.faa_WP_000102539.1
GCF_016904175.1_protein.faa_WP_001153557.1	-	182	neuO_final_mafft	-	319	1.1e-18	65.4	2.5	1	1	6.1e-21	2e-18	64.6	2.5	95	227	53	179	47	181	0.91	-	GCF_016904175.1_protein.faa_WP_001153557.1
GCF_012931585.1_protein.faa_WP_169046822.1	-	196	neuO_final_mafft	-	319	4.1e-29	99.5	0.6	1	1	2e-31	5.4e-29	99.1	0.6	103	225	63	183	58	185	0.93	-	GCF_012931585.1_protein.faa_WP_169046822.1
GCF_012931585.1_protein.faa_WP_272487575.1	-	203	neuO_final_mafft	-	319	2e-28	97.3	1.9	1	1	9.7e-31	2.6e-28	96.9	1.9	103	224	74	193	67	197	0.92	-	GCF_012931585.1_protein.faa_WP_272487575.1
GCF_012931585.1_protein.faa_WP_005320492.1	-	220	neuO_final_mafft	-	319	3.6e-21	73.4	0.4	1	2	0.78	210	-1.4	0.1	174	189	70	85	66	91	0.57	-	GCF_012931585.1_protein.faa_WP_005320492.1
GCF_012931585.1_protein.faa_WP_418883679.1	-	200	neuO_final_mafft	-	319	1.8e-20	71.1	1.7	1	2	0.13	34	1.2	0	134	150	49	65	43	73	0.81	-	GCF_012931585.1_protein.faa_WP_418883679.1
GCF_012931585.1_protein.faa_WP_169046255.1	-	251	neuO_final_mafft	-	319	2.2e-20	70.9	0.2	1	1	1.5e-22	4e-20	70	0.2	94	224	96	233	89	236	0.81	-	GCF_012931585.1_protein.faa_WP_169046255.1
GCF_012931585.1_protein.faa_WP_211183065.1	-	565	neuO_final_mafft	-	319	9.9e-19	65.4	5.1	1	3	0.27	74	0.1	0.1	102	162	263	325	236	329	0.65	-	GCF_012931585.1_protein.faa_WP_211183065.1
GCF_021117425.1_protein.faa_WP_231443934.1	-	189	neuO_final_mafft	-	319	3.2e-26	90	2.2	1	1	5e-29	3.9e-26	89.7	2.2	111	225	76	186	58	188	0.89	-	GCF_021117425.1_protein.faa_WP_231443934.1
GCF_021117425.1_protein.faa_WP_231445206.1	-	262	neuO_final_mafft	-	319	1.3e-14	51.9	0.2	1	2	0.074	57	0.4	0	134	157	89	111	76	120	0.79	-	GCF_021117425.1_protein.faa_WP_231445206.1
GCF_030406845.1_protein.faa_WP_014154813.1	-	191	neuO_final_mafft	-	319	1.6e-30	104.8	0.1	1	1	3e-33	2.1000000000000002e-30	104.4	0.1	106	224	73	189	63	190	0.94	-	GCF_030406845.1_protein.faa_WP_014154813.1
GCF_030406845.1_protein.faa_WP_030638373.1	-	249	neuO_final_mafft	-	319	3.5e-20	70.8	0.3	1	2	0.2	140	-0.2	0	173	189	68	84	62	87	0.6	-	GCF_030406845.1_protein.faa_WP_030638373.1
GCF_030406845.1_protein.faa_WP_014157884.1	-	214	neuO_final_mafft	-	319	3.8e-16	57.6	0.2	1	2	3.1	2200	-4.1	0	134	149	61	76	54	80	0.73	-	GCF_030406845.1_protein.faa_WP_014157884.1
GCF_030406845.1_protein.faa_WP_290345073.1	-	180	neuO_final_mafft	-	319	1.3e-14	52.6	0	1	1	2.3e-17	1.6e-14	52.2	0	110	218	67	172	61	179	0.84	-	GCF_030406845.1_protein.faa_WP_290345073.1
GCF_023572985.1_protein.faa_WP_005717370.1	-	203	neuO_final_mafft	-	319	4.7e-34	114.8	0.1	1	1	1.9e-36	5.6e-34	114.5	0.1	99	224	60	183	43	198	0.9	-	GCF_023572985.1_protein.faa_WP_005717370.1
GCF_023572985.1_protein.faa_WP_005751885.1	-	207	neuO_final_mafft	-	319	4.3e-25	85.3	3.6	1	2	0.0038	1.1	5.1	0	134	156	60	83	42	91	0.77	-	GCF_023572985.1_protein.faa_WP_005751885.1
GCF_000017065.1_protein.faa_WP_011988010.1	-	184	neuO_final_mafft	-	319	6.5e-34	115.1	1.3	1	1	2e-36	7.1e-34	115	1.3	96	225	56	182	25	184	0.93	-	GCF_000017065.1_protein.faa_WP_011988010.1
GCF_000017065.1_protein.faa_WP_012100140.1	-	204	neuO_final_mafft	-	319	1.7e-32	110.4	1	1	1	6.6e-35	2.4e-32	110	1	102	233	61	188	50	203	0.88	-	GCF_000017065.1_protein.faa_WP_012100140.1
GCF_000017065.1_protein.faa_WP_011987850.1	-	194	neuO_final_mafft	-	319	1.5e-24	84.3	6.4	1	1	1.2e-26	4.3e-24	82.9	6.4	103	226	62	193	56	194	0.84	-	GCF_000017065.1_protein.faa_WP_011987850.1
GCF_000017065.1_protein.faa_WP_012100855.1	-	236	neuO_final_mafft	-	319	9.4e-22	75.2	16.5	1	4	0.53	190	-1.4	0.2	45	82	32	71	10	82	0.57	-	GCF_000017065.1_protein.faa_WP_012100855.1
GCF_000017065.1_protein.faa_WP_011987317.1	-	212	neuO_final_mafft	-	319	1e-21	75.1	0.3	1	2	0.018	6.6	3.4	0.1	133	159	61	88	7	93	0.76	-	GCF_000017065.1_protein.faa_WP_011987317.1
GCF_036346615.1_protein.faa_WP_330313581.1	-	192	neuO_final_mafft	-	319	9.8e-33	112.1	0	1	1	1.3e-35	1.3e-32	111.7	0	106	225	74	191	67	192	0.96	-	GCF_036346615.1_protein.faa_WP_330313581.1
GCF_036346615.1_protein.faa_WP_330312162.1	-	197	neuO_final_mafft	-	319	9.4e-31	105.6	0.1	1	1	1.3e-33	1.2e-30	105.2	0.1	96	224	61	186	55	190	0.93	-	GCF_036346615.1_protein.faa_WP_330312162.1
GCF_036346615.1_protein.faa_WP_330311153.1	-	245	neuO_final_mafft	-	319	1.5e-20	72.1	0.2	1	2	0.26	250	-0.9	0	136	151	68	83	49	85	0.69	-	GCF_036346615.1_protein.faa_WP_330311153.1
GCF_036346615.1_protein.faa_WP_330315357.1	-	213	neuO_final_mafft	-	319	6.5e-17	60.1	0	1	2	1.9	1800	-3.8	0	134	149	60	75	51	79	0.74	-	GCF_036346615.1_protein.faa_WP_330315357.1
GCF_036287665.1_protein.faa_WP_011478229.1	-	111	neuO_final_mafft	-	319	4.8e-66	221.2	7.2	1	1	1.6e-68	5.3e-66	221	7.2	143	261	1	111	1	111	0.99	-	GCF_036287665.1_protein.faa_WP_011478229.1
GCF_036287665.1_protein.faa_WP_001350624.1	-	203	neuO_final_mafft	-	319	2.4e-34	117	0.5	1	1	9.2e-37	3e-34	116.7	0.5	98	237	60	194	51	202	0.88	-	GCF_036287665.1_protein.faa_WP_001350624.1
GCF_036287665.1_protein.faa_WP_000102543.1	-	183	neuO_final_mafft	-	319	1e-31	108.4	0.4	1	1	3.8e-34	1.3e-31	108.1	0.4	104	225	63	182	54	183	0.93	-	GCF_036287665.1_protein.faa_WP_000102543.1
GCF_036287665.1_protein.faa_WP_001153547.1	-	182	neuO_final_mafft	-	319	1.7e-19	68.2	2.1	1	1	9.2e-22	3.1e-19	67.4	2.1	95	227	53	179	47	181	0.92	-	GCF_036287665.1_protein.faa_WP_001153547.1
GCF_020034615.1_protein.faa_WP_031020534.1	-	234	neuO_final_mafft	-	319	4.9e-31	106.6	0	1	1	7.2e-34	6.3e-31	106.3	0	109	226	78	193	68	212	0.92	-	GCF_020034615.1_protein.faa_WP_031020534.1
GCF_020034615.1_protein.faa_WP_210900362.1	-	193	neuO_final_mafft	-	319	5.6e-31	106.4	0	1	1	7.9e-34	7e-31	106.1	0	106	225	75	192	67	193	0.95	-	GCF_020034615.1_protein.faa_WP_210900362.1
GCF_020034615.1_protein.faa_WP_223781335.1	-	175	neuO_final_mafft	-	319	2.1e-27	94.7	0.2	1	1	3.1e-30	2.8e-27	94.3	0.2	116	225	67	173	51	174	0.9	-	GCF_020034615.1_protein.faa_WP_223781335.1
GCF_020034615.1_protein.faa_WP_029393799.1	-	267	neuO_final_mafft	-	319	6.4e-25	86.5	0.8	1	1	1.8e-27	1.6e-24	85.3	0.3	115	225	95	205	86	211	0.93	-	GCF_020034615.1_protein.faa_WP_029393799.1
GCF_035954115.1_protein.faa_WP_327335046.1	-	175	neuO_final_mafft	-	319	1.9e-28	98.2	0.5	1	1	2.6e-31	2.5e-28	97.9	0.5	108	225	59	173	50	174	0.92	-	GCF_035954115.1_protein.faa_WP_327335046.1
GCF_035954115.1_protein.faa_WP_073866385.1	-	194	neuO_final_mafft	-	319	1.6e-27	95.2	0.1	1	1	2.2e-30	2.1e-27	94.8	0.1	109	225	74	188	63	190	0.94	-	GCF_035954115.1_protein.faa_WP_073866385.1
GCF_035954115.1_protein.faa_WP_007453768.1	-	249	neuO_final_mafft	-	319	8e-21	73.2	0	1	1	1.7e-23	1.7e-20	72.1	0	110	225	93	208	73	215	0.91	-	GCF_035954115.1_protein.faa_WP_007453768.1
GCF_035954115.1_protein.faa_WP_007448886.1	-	223	neuO_final_mafft	-	319	1.9e-17	62.1	0.3	1	1	3e-20	2.9e-17	61.5	0.3	171	225	119	173	114	185	0.95	-	GCF_035954115.1_protein.faa_WP_007448886.1
GCF_947311705.1_protein.faa_WP_010639430.1	-	186	neuO_final_mafft	-	319	1.2e-28	98.5	0	1	1	2.2e-31	1.6e-28	98.1	0	105	225	58	176	47	178	0.93	-	GCF_947311705.1_protein.faa_WP_010639430.1
GCF_947311705.1_protein.faa_WP_129825701.1	-	250	neuO_final_mafft	-	319	4.2e-26	90.1	0.3	1	1	9.8e-29	7.1e-26	89.4	0.2	113	229	98	211	77	216	0.93	-	GCF_947311705.1_protein.faa_WP_129825701.1
GCF_947311705.1_protein.faa_WP_049977657.1	-	200	neuO_final_mafft	-	319	8.9e-20	69.4	0.2	1	2	0.13	94	0.3	0	132	150	46	64	35	73	0.79	-	GCF_947311705.1_protein.faa_WP_049977657.1
GCF_947311705.1_protein.faa_WP_267768428.1	-	182	neuO_final_mafft	-	319	1.3e-17	62.3	0	1	1	2.2e-20	1.6e-17	61.9	0	108	222	65	176	58	181	0.89	-	GCF_947311705.1_protein.faa_WP_267768428.1
GCF_020535385.1_protein.faa_WP_047467535.1	-	186	neuO_final_mafft	-	319	1.2e-28	98.5	0	1	1	2.1e-31	1.6e-28	98.1	0	105	225	58	176	47	178	0.93	-	GCF_020535385.1_protein.faa_WP_047467535.1
GCF_020535385.1_protein.faa_WP_047467757.1	-	250	neuO_final_mafft	-	319	5e-26	89.9	0.4	1	1	1.1e-28	8.4e-26	89.2	0.4	113	229	98	211	77	216	0.93	-	GCF_020535385.1_protein.faa_WP_047467757.1
GCF_020535385.1_protein.faa_WP_051727124.1	-	200	neuO_final_mafft	-	319	9.5e-20	69.3	0.1	1	2	0.13	97	0.3	0	132	150	46	64	35	73	0.79	-	GCF_020535385.1_protein.faa_WP_051727124.1
GCF_020535385.1_protein.faa_WP_030699021.1	-	182	neuO_final_mafft	-	319	1.1e-16	59.3	0	1	1	1.8e-19	1.3e-16	59	0	108	222	65	176	58	181	0.88	-	GCF_020535385.1_protein.faa_WP_030699021.1
GCF_020535385.1_protein.faa_WP_030696670.1	-	180	neuO_final_mafft	-	319	4.8e-14	50.6	0	1	1	8e-17	6e-14	50.2	0	107	217	64	171	56	179	0.87	-	GCF_020535385.1_protein.faa_WP_030696670.1
GCF_021496805.1_protein.faa_WP_000136506.1	-	182	neuO_final_mafft	-	319	1.5e-33	113.2	0.1	1	1	4e-36	1.6e-33	113	0.1	100	225	57	180	22	182	0.93	-	GCF_021496805.1_protein.faa_WP_000136506.1
GCF_021496805.1_protein.faa_WP_000103048.1	-	189	neuO_final_mafft	-	319	5.7e-22	75	7.2	1	1	5.6e-24	2.3e-21	73.1	7.2	170	225	83	138	10	188	0.83	-	GCF_021496805.1_protein.faa_WP_000103048.1
GCF_008705135.1_protein.faa_WP_150479540.1	-	265	neuO_final_mafft	-	319	5.7e-25	86.9	0.5	1	1	1.1e-27	1.2e-24	85.8	0.5	112	225	92	205	69	211	0.92	-	GCF_008705135.1_protein.faa_WP_150479540.1
GCF_008705135.1_protein.faa_WP_150483310.1	-	589	neuO_final_mafft	-	319	7.2e-20	70.2	1.9	1	2	0.019	22	2.8	0	163	223	34	95	30	102	0.77	-	GCF_008705135.1_protein.faa_WP_150483310.1
